left,top,CellID,nlcd1_mean,nlcd2_mean,nlcd3_mean,nlcd4_mean,nlcd5_mean,nhlc1_mean,nhlc2_mean,nhlc3_mean,nhlc4_mean,nhlc5_mean,nhlc6_mean,pWP_mean,bio1_mean,bio7_mean,bio12_mean,el_mean,rugg_mean,rdLen,pop_sum,hms_sum
920000,4630000,2805,0.1117,0.87558,0.00532,0.00668,0.00072,,,,,,,18.38345,99.19619,219.04077,1075.66667,0.63697,0.23968,21572.36022,640,645
,,,,,,,,,,,,,,,,,,,,,,
735000,4675000,1277,0.02729,0.13909,0.43562,0.30998,0.08803,,,,,,,25.66288,95.20522,337.23502,1113.19444,240.08194,2.39372,47861.17483,2415,66
,,,,,,,,,,,,,,,,,,,,,,
920000,4635000,2804,0,0.99481,0.0017,0.0021,0.0014,,,,,,,18.49102,98.64079,219.47982,1074.13333,0.19915,0.12431,6085.66371,0,44
,,,,,,,,,,,,,,,,,,,,,,
735000,4680000,1276,0.064,0.1738,0.34953,0.35788,0.05479,,,,,,,23.15284,96.31174,339.50583,1095.78571,210.80542,1.85069,58489.34034,4265,30
,,,,,,,,,,,,,,,,,,,,,,
920000,4640000,2803,0.15746,0.66433,0.04179,0.07493,0.06149,,,,,,,18.38746,97.97786,220.17256,1078.1,1.21882,0.36078,19820.52353,355,367
,,,,,,,,,,,,,,,,,,,,,,
735000,4685000,1275,0.03243,0.24349,0.5031,0.15082,0.07016,,,,,,,24.33899,94.77229,340.93219,1195.88889,226.36606,2.16634,56356.54082,2646,34
,,,,,,,,,,,,,,,,,,,,,,
920000,4645000,2802,0.00401,0.99599,0,0,0,,,,,,,19.42368,97.79167,220.49821,1071.5,0.06536,0.03864,0,52,116
,,,,,,,,,,,,,,,,,,,,,,
735000,4690000,1274,0.02306,0.30467,0.51712,0.11972,0.03543,,,,,,,20.6404,92.18664,341.77838,1302.30556,266.06999,2.15354,48265.62767,882,1
,,,,,,,,,,,,,,,,,,,,,,
735000,4695000,1273,0.04098,0.27057,0.37757,0.18448,0.12639,,,,,,,30.25541,92.59947,343.37514,1256.86111,242.54838,1.77462,49360.35637,1222,3
,,,,,,,,,,,,,,,,,,,,,,
735000,4700000,1272,0.05931,0.22317,0.307,0.26132,0.1492,,,,,,,30.43444,93.53345,345.07638,1019.21429,241.82224,2.215,60886.11689,2927,3
,,,,,,,,,,,,,,,,,,,,,,
735000,4705000,1271,0.04059,0.19492,0.36165,0.28692,0.11592,,,,,,,26.3553,89.08214,345.22241,1135.02778,307.95565,1.80774,52645.1346,2048,4
,,,,,,,,,,,,,,,,,,,,,,
735000,4710000,1270,0.00797,0.08423,0.33789,0.44596,0.12394,,,,,,,25.76715,87.79279,345.98354,1177.75,323.24028,1.82347,31532.11553,815,11
,,,,,,,,,,,,,,,,,,,,,,
735000,4715000,1269,0.01571,0.12675,0.26268,0.44638,0.14848,,,,,,,28.6357,87.33796,346.90943,1120.97222,322.62161,1.798,53918.30564,1074,140
,,,,,,,,,,,,,,,,,,,,,,
735000,4720000,1268,0.06307,0.17236,0.14314,0.37402,0.24741,,,,,,,35.35114,87.82608,348.13088,1057.45238,303.09714,1.78062,66064.04623,1813,4
,,,,,,,,,,,,,,,,,,,,,,
735000,4725000,1267,0.063,0.17659,0.07064,0.31758,0.37219,,,,,,,40.04052,88.55344,349.30842,1089.27778,275.97994,2.03611,68759.37476,2534,1
,,,,,,,,,,,,,,,,,,,,,,
735000,4730000,1266,0.02994,0.11262,0.03373,0.27318,0.55054,0,0,0,0,0,0,41.83883,88.31515,350.15004,1035.80556,271.01555,1.58416,51754.09748,1909,6
,,,,,,,,,,,,,,,,,,,,,,
735000,4735000,1265,0.04439,0.08089,0.0564,0.34942,0.46889,0.02241,0.04157,0.01576,0.10035,0.0607,0.06809,37.03651,87.14656,350.6837,1019.55556,286.05886,1.65458,41964.33674,1540,14
,,,,,,,,,,,,,,,,,,,,,,
735000,4740000,1264,0.02241,0.10513,0.12363,0.32662,0.42221,0.10064,0.09869,0.09771,0.32807,0.20968,0.16521,36.14834,85.14677,350.96076,998.30952,311.98223,1.57566,55495.01911,1181,34
,,,,,,,,,,,,,,,,,,,,,,
735000,4745000,1263,0.0114,0.11868,0.19642,0.43003,0.24347,0.07029,0.11708,0.25641,0.35775,0.11188,0.0866,27.7129,82.64081,351.18268,991.80556,348.92895,1.79358,44697.09074,942,41
,,,,,,,,,,,,,,,,,,,,,,
735000,4750000,1262,0.00366,0.11198,0.45366,0.25515,0.17555,0.04,0.10776,0.46771,0.23751,0.12622,0.0208,14.52569,76.41634,350.18305,1066.5,469.50775,3.80813,29524.95048,449,39
,,,,,,,,,,,,,,,,,,,,,,
735000,4755000,1261,0.00602,0.11439,0.281,0.40982,0.18877,0.02812,0.10374,0.37844,0.24964,0.21619,0.02388,13.54563,73.4793,350.11715,1207.38889,498.31756,3.94119,42925.71428,577,60
,,,,,,,,,,,,,,,,,,,,,,
735000,4760000,1260,0.01413,0.17286,0.33031,0.36907,0.11363,0.06151,0.14763,0.43554,0.25896,0.067,0.02937,17.82337,76.56525,351.7918,1169.30952,422.60161,2.90561,60576.25359,903,171
,,,,,,,,,,,,,,,,,,,,,,
735000,4765000,1259,0.00018,0.14966,0.37384,0.39464,0.08168,0.00379,0.15957,0.58163,0.16554,0.07675,0.01271,14.55172,73.78406,351.80867,1147.19444,476.71448,3.40699,43249.35622,593,166
,,,,,,,,,,,,,,,,,,,,,,
735000,4770000,1258,0.03317,0.09437,0.30094,0.47051,0.10101,0.04555,0.09065,0.46921,0.26187,0.11513,0.01759,14.30847,74.3584,352.70385,1089.69444,462.51468,3.23124,33502.87378,489,65
,,,,,,,,,,,,,,,,,,,,,,
735000,4775000,1257,0.02682,0.1322,0.25967,0.43214,0.14916,0.046,0.14009,0.38514,0.28482,0.10565,0.0383,17.18936,75.02249,353.60022,1050.69444,430.46331,2.6621,44437.30281,454,258
,,,,,,,,,,,,,,,,,,,,,,
735000,4780000,1256,0.00509,0.14285,0.34716,0.39214,0.11276,0.01037,0.1442,0.53775,0.19748,0.10073,0.00947,14.52809,73.68869,353.90938,1074.05556,443.90575,2.99809,50405.45157,446,396
,,,,,,,,,,,,,,,,,,,,,,
735000,4785000,1255,0.06504,0.12188,0.25544,0.39944,0.1582,0.05366,0.11772,0.39526,0.28188,0.1287,0.02279,15.62204,74.47863,354.87985,978.14286,432.9505,2.9897,45383.10319,590,331
,,,,,,,,,,,,,,,,,,,,,,
735000,4790000,1254,0.01355,0.0492,0.41705,0.33676,0.18344,0.02008,0.05576,0.43509,0.2273,0.25114,0.01063,11.45682,70.10311,354.34819,1090.36111,503.05915,3.88134,15072.06312,307,133
,,,,,,,,,,,,,,,,,,,,,,
735000,4795000,1253,0.00215,0.03496,0.63986,0.25379,0.06924,0.00311,0.04622,0.70012,0.13235,0.11736,0.00083,7.15644,66.95258,354.12803,1155.75,556.99317,4.30642,8283.17106,265,79
,,,,,,,,,,,,,,,,,,,,,,
735000,4800000,1252,0.00129,0.01273,0.67708,0.15737,0.15153,0.00504,0.01363,0.77436,0.0902,0.09905,0.01772,7.0696,63.81415,353.90387,1284.80556,586.20284,5.39068,4581.14951,501,113
,,,,,,,,,,,,,,,,,,,,,,
735000,4805000,1251,0.03279,0.21023,0.24619,0.34449,0.16629,0.07664,0.18338,0.40295,0.21233,0.073,0.05171,21.09502,70.44116,356.51175,1239.16667,428.68897,3.75863,53604.98861,1070,484
,,,,,,,,,,,,,,,,,,,,,,
735000,4810000,1250,0.04859,0.53501,0.07627,0.19101,0.14913,0.09306,0.49846,0.13171,0.15733,0.0433,0.07614,30.4221,75.69292,358.76571,1119.11111,346.30145,1.64641,62626.59012,2230,783
,,,,,,,,,,,,,,,,,,,,,,
735000,4815000,1249,0.07924,0.26806,0.08814,0.38589,0.17867,0.13211,0.24255,0.22238,0.20569,0.10329,0.09397,24.10843,73.81349,358.8756,1090.08333,383.2035,2.82413,72579.22583,1228,328
,,,,,,,,,,,,,,,,,,,,,,
735000,4820000,1248,0.03109,0.10345,0.11786,0.51942,0.22819,0.06489,0.11252,0.20875,0.3235,0.22168,0.06866,18.09065,70.09577,358.43218,1253.38889,419.76793,3.02879,35901.84148,503,67
,,,,,,,,,,,,,,,,,,,,,,
735000,4825000,1247,0.03355,0.0953,0.11507,0.47204,0.28403,0.06815,0.12009,0.15309,0.31404,0.23748,0.10715,20.36989,71.70499,359.59837,1170.85714,380.41539,2.14808,34600.31497,1067,98
,,,,,,,,,,,,,,,,,,,,,,
735000,4830000,1246,0.03345,0.11675,0.0871,0.44326,0.31944,0.07772,0.12803,0.13693,0.31204,0.21297,0.13231,22.09075,71.25886,360.21162,1109.16667,378.77571,2.06938,33012.49512,838,121
,,,,,,,,,,,,,,,,,,,,,,
735000,4835000,1245,0.01205,0.10847,0.08376,0.45165,0.34408,0.03894,0.11871,0.14699,0.38683,0.16809,0.14044,22.30478,71.73036,360.9967,1169.75,361.03489,2.50845,41627.08241,1168,191
,,,,,,,,,,,,,,,,,,,,,,
735000,4840000,1244,0.03518,0.16982,0.0583,0.39266,0.34404,0.09381,0.19471,0.09716,0.22468,0.20266,0.18698,26.875,74.37778,362.4478,1087.13889,304.54437,2.01356,40521.65122,1618,100
,,,,,,,,,,,,,,,,,,,,,,
735000,4845000,1243,0.03094,0.07092,0.11596,0.42268,0.3595,0.07454,0.06969,0.17029,0.32114,0.21097,0.15338,23.08289,71.5856,362.29743,1118.54762,345.96666,2.6156,40184.41312,1044,100
,,,,,,,,,,,,,,,,,,,,,,
735000,4850000,1242,0.00826,0.02792,0.43987,0.37544,0.14851,0.01283,0.04801,0.547,0.22136,0.12557,0.04523,12.17889,68.66832,362.12597,1138.36111,394.9141,2.80295,13676.96547,323,57
,,,,,,,,,,,,,,,,,,,,,,
735000,4855000,1241,0.03779,0.03489,0.45333,0.34343,0.13055,0.00913,0.06939,0.58907,0.20282,0.11951,0.01009,7.8991,64.33856,361.48664,1146.5,477.12463,3.58438,12771.9153,169,32
,,,,,,,,,,,,,,,,,,,,,,
735000,4860000,1240,0.01578,0.00247,0.47685,0.33626,0.16863,0.00013,0.00892,0.66513,0.10211,0.22371,0,3.52992,52.78955,358.66781,1312.41667,646.86828,5.13402,4578.11814,253,31
,,,,,,,,,,,,,,,,,,,,,,
735000,4865000,1239,0.02044,0.01309,0.40396,0.41436,0.14816,0.01385,0.03224,0.54703,0.18264,0.19436,0.02988,9.86715,60.32602,361.60355,1262.97619,496.68262,4.67128,10348.7201,389,26
,,,,,,,,,,,,,,,,,,,,,,
920000,4860000,2801,0.03773,0.5913,0.02373,0.12675,0.22049,,,,,,,20.79533,82.10119,289.24628,1186.625,1.93013,0.62982,20594.68574,315,317
,,,,,,,,,,,,,,,,,,,,,,
740000,4580000,1354,0.2553,0.40957,0.22146,0.1046,0.00907,,,,,,,15.15002,111.34459,279.13114,1131.63636,6.29693,0.59399,85259.6454,9854,148
,,,,,,,,,,,,,,,,,,,,,,
740000,4585000,1353,0.40532,0.4524,0.09394,0.04733,0.001,,,,,,,16.72674,110.54197,281.71352,1133.02857,22.01083,1.32367,211123.3125,37165,86
,,,,,,,,,,,,,,,,,,,,,,
740000,4590000,1352,0.18545,0.30568,0.43954,0.04982,0.01952,,,,,,,14.4666,109.6381,284.91549,1136.27778,32.3373,2.25851,113798.1455,16896,27
,,,,,,,,,,,,,,,,,,,,,,
740000,4595000,1351,0.1573,0.32317,0.46846,0.03518,0.01588,,,,,,,15.70293,109.66298,288.63652,1072.38095,33.08948,2.20685,94249.30597,10606,32
,,,,,,,,,,,,,,,,,,,,,,
740000,4600000,1350,0.26799,0.35337,0.33572,0.03388,0.00904,,,,,,,16.98196,109.33803,292.39158,1066.55556,37.57151,2.22665,138210.7687,13033,180
,,,,,,,,,,,,,,,,,,,,,,
740000,4605000,1349,0.29574,0.28337,0.36272,0.04586,0.0123,,,,,,,16.58744,108.82249,295.84288,1075.52778,48.09494,2.42669,177592.1428,22764,95
,,,,,,,,,,,,,,,,,,,,,,
740000,4610000,1348,0.09262,0.25587,0.56366,0.08139,0.00645,,,,,,,10.67037,106.0627,298.85265,1208.72222,92.92688,1.85983,64251.22258,6257,17
,,,,,,,,,,,,,,,,,,,,,,
740000,4615000,1347,0.05847,0.20164,0.57081,0.15529,0.01378,,,,,,,13.67173,106.67534,302.85598,1171.7619,72.33483,2.35973,52516.38663,4161,5
,,,,,,,,,,,,,,,,,,,,,,
740000,4620000,1346,0.01334,0.21378,0.53128,0.21015,0.03145,,,,,,,14.04314,105.56786,306.48415,1245.19444,88.38332,2.20846,37144.69035,1552,4
,,,,,,,,,,,,,,,,,,,,,,
740000,4625000,1345,0.02596,0.18674,0.58618,0.19144,0.00968,,,,,,,9.58556,103.95417,309.60239,1255.94444,122.51066,1.73905,45989.95149,1515,2
,,,,,,,,,,,,,,,,,,,,,,
740000,4630000,1344,0.03091,0.1298,0.67303,0.14339,0.02288,,,,,,,9.23852,101.43876,312.35299,1303.11111,170.66376,1.72523,50193.13387,1604,5
,,,,,,,,,,,,,,,,,,,,,,
740000,4635000,1343,0.01807,0.14472,0.63444,0.18126,0.0215,,,,,,,10.82717,99.97426,315.60139,1313.38095,179.72501,1.97639,64721.97116,877,8
,,,,,,,,,,,,,,,,,,,,,,
740000,4640000,1342,0.01538,0.09179,0.61368,0.23479,0.04435,,,,,,,15.60658,99.60635,319.0635,1287.88889,185.55945,2.09458,55406.06624,591,7
,,,,,,,,,,,,,,,,,,,,,,
740000,4645000,1341,0.02915,0.21851,0.42174,0.28273,0.04787,,,,,,,23.27864,99.35146,322.11848,1209.61111,187.40748,2.03051,54405.68274,1484,38
,,,,,,,,,,,,,,,,,,,,,,
740000,4650000,1340,0.02535,0.23127,0.26735,0.32378,0.15225,,,,,,,36.79827,98.3498,324.85131,1155.33333,199.48341,1.86046,64594.45443,2293,147
,,,,,,,,,,,,,,,,,,,,,,
740000,4655000,1339,0.01036,0.1274,0.34261,0.39919,0.12044,,,,,,,32.3235,97.02315,327.3086,1118.41667,222.2713,2.01905,39223.30197,941,7
,,,,,,,,,,,,,,,,,,,,,,
740000,4660000,1338,0.00289,0.08257,0.38471,0.36303,0.1668,,,,,,,32.59601,96.53316,329.98828,1126.83333,229.13616,2.65396,44813.35231,1149,6
,,,,,,,,,,,,,,,,,,,,,,
740000,4665000,1337,0.13561,0.20158,0.28391,0.23547,0.14343,,,,,,,34.31012,97.93968,332.94087,1081.13889,198.61328,2.69457,120327.238,10798,25
,,,,,,,,,,,,,,,,,,,,,,
740000,4670000,1336,0.11288,0.24002,0.35351,0.21299,0.08061,,,,,,,33.12428,97.43221,335.09012,1144.19444,203.80773,2.14354,117543.7852,5370,62
,,,,,,,,,,,,,,,,,,,,,,
740000,4675000,1335,0.01786,0.16057,0.42529,0.30786,0.08842,,,,,,,26.82821,96.09603,336.81138,1165.27778,215.7337,2.31995,47609.87567,1920,64
,,,,,,,,,,,,,,,,,,,,,,
740000,4680000,1334,0.06651,0.29786,0.21941,0.33655,0.07967,,,,,,,30.93179,97.09734,339.13952,1117.57143,198.53686,1.40853,57516.51562,3062,57
,,,,,,,,,,,,,,,,,,,,,,
740000,4685000,1333,0.07279,0.30124,0.4429,0.13087,0.0522,,,,,,,25.00627,94.91964,340.49325,1120.47222,230.756,1.86435,73072.45173,4658,28
,,,,,,,,,,,,,,,,,,,,,,
740000,4690000,1332,0.01312,0.244,0.54545,0.13955,0.05787,,,,,,,24.0692,92.77189,341.48639,1143.91667,264.07466,2.05484,50882.51926,1291,10
,,,,,,,,,,,,,,,,,,,,,,
740000,4695000,1331,0.01786,0.16003,0.56438,0.18889,0.06884,,,,,,,24.2208,90.94563,342.47853,1216.66667,289.4564,1.85939,49324.17641,1427,7
,,,,,,,,,,,,,,,,,,,,,,
740000,4700000,1330,0.03137,0.14203,0.28552,0.26466,0.27642,,,,,,,36.78551,92.29303,344.33716,1172.5,248.32897,2.16143,56786.75053,883,0
,,,,,,,,,,,,,,,,,,,,,,
740000,4705000,1329,0.01004,0.1033,0.2904,0.30833,0.28793,,,,,,,32.55316,91.92818,345.61475,1044.91667,256.02123,2.21027,41141.92869,1271,2
,,,,,,,,,,,,,,,,,,,,,,
740000,4710000,1328,0.01558,0.12387,0.41977,0.25164,0.18913,,,,,,,28.64638,88.83353,345.95788,1092.58333,298.55344,2.05994,30317.4119,1627,3
,,,,,,,,,,,,,,,,,,,,,,
740000,4715000,1327,0.0209,0.1128,0.49693,0.26218,0.10717,,,,,,,26.92488,86.04908,346.2751,1186.77778,343.7793,2.0252,53520.07324,2222,100
,,,,,,,,,,,,,,,,,,,,,,
740000,4720000,1326,0.15307,0.21234,0.16243,0.2961,0.17606,,,,,,,37.85894,87.38022,347.74174,1133,309.8397,1.59929,88584.80081,3813,81
,,,,,,,,,,,,,,,,,,,,,,
740000,4725000,1325,0.06949,0.15397,0.14988,0.3377,0.28897,,,,,,,39.2368,86.78803,348.58574,1219.91667,306.19148,1.62366,58673.32834,4087,3
,,,,,,,,,,,,,,,,,,,,,,
740000,4730000,1324,0.05999,0.13834,0.28061,0.27278,0.24829,0,0,0,0,0,0,34.41525,84.99246,348.96701,1258.41667,329.03101,1.87321,68384.7542,4388,7
,,,,,,,,,,,,,,,,,,,,,,
740000,4735000,1323,0.08265,0.17692,0.09871,0.35075,0.29097,0.03018,0.03887,0.02893,0.12142,0.04223,0.05259,35.22246,84.8746,349.81551,1208.91667,325.13751,1.46454,76136.71948,4910,40
,,,,,,,,,,,,,,,,,,,,,,
740000,4740000,1322,0.04701,0.17057,0.22446,0.31561,0.24235,0.13322,0.13364,0.19562,0.3533,0.09518,0.08905,31.13206,83.04456,350.21143,1219.97619,346.59496,1.8667,83984.59349,2559,84
,,,,,,,,,,,,,,,,,,,,,,
740000,4745000,1321,0.07257,0.27462,0.12313,0.2781,0.25157,0.16256,0.25321,0.12988,0.25238,0.08805,0.11393,36.91072,84.08995,351.42244,1015.33333,320.24058,1.78533,106606.5068,5710,243
,,,,,,,,,,,,,,,,,,,,,,
740000,4750000,1320,0.02492,0.23203,0.24723,0.31636,0.17946,0.11477,0.17003,0.2756,0.30269,0.06321,0.0737,28.93191,82.47434,351.75502,964.94444,342.9624,2.21952,78254.81565,2050,81
,,,,,,,,,,,,,,,,,,,,,,
740000,4755000,1319,0.02186,0.15295,0.3542,0.3736,0.0974,0.07203,0.14715,0.41461,0.29282,0.03714,0.03624,22.16741,81.31184,352.16508,934.47222,358.14948,2.29546,69479.81081,1447,66
,,,,,,,,,,,,,,,,,,,,,,
740000,4760000,1318,0.00846,0.09545,0.34817,0.3861,0.16182,0.05736,0.085,0.29314,0.44543,0.08648,0.03258,23.89978,82.01916,353.23509,922.30952,330.93628,2.53088,51852.16749,994,155
,,,,,,,,,,,,,,,,,,,,,,
740000,4765000,1317,0.00341,0.10721,0.40156,0.33547,0.15235,0.02773,0.08894,0.45984,0.27744,0.10976,0.03629,19.42583,77.58565,352.77351,998.75,398.28331,3.3019,28587.73673,386,49
,,,,,,,,,,,,,,,,,,,,,,
740000,4770000,1316,0.02553,0.07161,0.36115,0.42156,0.12015,0.03021,0.08138,0.48494,0.25061,0.12962,0.02324,17.11704,76.04279,353.09632,1074.55556,414.36397,3.69076,22116.3878,346,37
,,,,,,,,,,,,,,,,,,,,,,
740000,4775000,1315,0.01922,0.05644,0.36075,0.42963,0.13396,0.04061,0.059,0.42951,0.32637,0.12218,0.02234,17.70533,77.72712,354.30784,1049.05556,379.1826,3.24882,29208.66971,430,114
,,,,,,,,,,,,,,,,,,,,,,
740000,4780000,1314,0.01028,0.0825,0.35228,0.40816,0.14678,0.04074,0.09378,0.43637,0.29949,0.09165,0.03796,19.96318,78.36799,355.20962,992.72222,361.8353,2.96848,27340.48682,560,143
,,,,,,,,,,,,,,,,,,,,,,
740000,4785000,1313,0.02205,0.11729,0.32726,0.37144,0.16196,0.05409,0.1015,0.342,0.35458,0.07955,0.06828,21.54247,79.20867,356.19929,951.90476,338.0976,3.04465,30705.09907,570,108
,,,,,,,,,,,,,,,,,,,,,,
740000,4790000,1312,0.02854,0.09921,0.36742,0.36193,0.14289,0.04183,0.08998,0.38826,0.29783,0.11245,0.06966,19.99625,78.34101,356.70206,956.94444,343.62524,3.50154,27094.15939,400,89
,,,,,,,,,,,,,,,,,,,,,,
740000,4795000,1311,0.01972,0.11947,0.26523,0.36692,0.22866,0.04762,0.09879,0.30243,0.32712,0.11183,0.11222,23.55538,78.75423,357.50229,925.75,324.04324,2.63501,43090.10239,955,89
,,,,,,,,,,,,,,,,,,,,,,
740000,4800000,1310,0.04005,0.09151,0.34756,0.28079,0.24009,0.07942,0.0581,0.34791,0.29825,0.10439,0.11194,24.34494,79.42229,358.41852,899.86111,318.04442,3.48473,47826.44416,976,84
,,,,,,,,,,,,,,,,,,,,,,
740000,4805000,1309,0.02327,0.08261,0.36686,0.38702,0.14025,0.06176,0.07749,0.49827,0.2274,0.06988,0.0652,18.13253,73.53311,357.45124,1103.85714,406.15378,3.73647,45565.39716,810,238
,,,,,,,,,,,,,,,,,,,,,,
740000,4810000,1308,0.06702,0.14059,0.05834,0.43713,0.29693,0.12329,0.12129,0.22001,0.23731,0.18117,0.11693,22.48216,73.03823,358.05574,1223.80556,398.52531,2.36494,58255.07124,1262,180
,,,,,,,,,,,,,,,,,,,,,,
740000,4815000,1307,0.08971,0.20549,0.09226,0.33848,0.27405,0.15257,0.20108,0.17196,0.20686,0.10211,0.16541,25.9095,73.56111,358.86801,1110.08333,379.023,2.09327,79446.11721,3218,305
,,,,,,,,,,,,,,,,,,,,,,
740000,4820000,1306,0.02775,0.02739,0.26674,0.36889,0.30923,0.02408,0.03377,0.36097,0.25177,0.32011,0.00931,12.42164,67.25212,357.6844,1201.5,500.36695,3.40379,13389.75613,362,67
,,,,,,,,,,,,,,,,,,,,,,
740000,4825000,1305,0.02125,0.01508,0.34633,0.43038,0.18696,0.01837,0.01792,0.52957,0.24154,0.1812,0.0114,10.234,66.05743,358.06382,1234.85714,506.3912,4.31805,10972.29269,313,62
,,,,,,,,,,,,,,,,,,,,,,
740000,4830000,1304,0.02757,0.04342,0.19219,0.44053,0.29628,0.05919,0.06141,0.32903,0.2753,0.18586,0.08921,16.99961,71.39167,360.3648,1049.30556,398.95005,3.36301,35568.73896,548,141
,,,,,,,,,,,,,,,,,,,,,,
740000,4835000,1303,0.01703,0.06128,0.27208,0.40399,0.24562,0.04186,0.05858,0.40421,0.27944,0.13591,0.07999,16.79709,70.46144,360.75731,1123.13889,385.01044,4.00497,31635.6706,793,102
,,,,,,,,,,,,,,,,,,,,,,
740000,4840000,1302,0.06189,0.11972,0.21747,0.32963,0.27129,0.15623,0.09466,0.23572,0.21771,0.1571,0.13858,22.25437,71.83485,361.82627,1156.44444,357.43878,2.88699,49410.40692,1460,79
,,,,,,,,,,,,,,,,,,,,,,
740000,4845000,1301,0.0355,0.09172,0.20707,0.37251,0.2932,0.06967,0.08255,0.2971,0.2263,0.17217,0.15221,18.49816,70.10193,362.05036,1139.57143,377.17234,2.44603,33334.04343,791,56
,,,,,,,,,,,,,,,,,,,,,,
740000,4850000,1300,0.04022,0.00949,0.45188,0.3832,0.11522,0.03785,0.0303,0.60369,0.17813,0.1327,0.01733,8.34239,63.81865,360.88353,1156.44444,495.16756,3.51042,4483.40639,61,14
,,,,,,,,,,,,,,,,,,,,,,
740000,4855000,1299,0.03112,0.04841,0.46721,0.34623,0.10703,0.02401,0.07142,0.56661,0.20069,0.12911,0.00815,6.92233,61.43036,360.82094,1139.44444,516.39342,2.81501,15043.32842,142,43
,,,,,,,,,,,,,,,,,,,,,,
740000,4860000,1298,0.02327,0.01994,0.60458,0.30295,0.04927,0.00539,0.04897,0.71907,0.11415,0.10992,0.00249,4.20983,61.28003,361.43145,928.61111,535.67093,4.06901,3791.82641,123,33
,,,,,,,,,,,,,,,,,,,,,,
740000,4865000,1297,0.01836,0.04514,0.59522,0.30198,0.0393,0.01284,0.06189,0.73193,0.11197,0.06959,0.01178,6.76582,62.5729,362.54905,983.61905,497.16598,4.16882,14237.56162,238,35
,,,,,,,,,,,,,,,,,,,,,,
745000,4580000,1411,0.17835,0.5765,0.17254,0.07157,0.00104,,,,,,,16.56101,111.36885,277.21406,1129,2.51356,0.31381,35522.88049,3550,153
,,,,,,,,,,,,,,,,,,,,,,
745000,4585000,1410,0.27888,0.32126,0.29554,0.10025,0.00408,,,,,,,11.58683,110.40873,279.29886,1149.44444,20.03644,1.65748,127221.6782,17902,89
,,,,,,,,,,,,,,,,,,,,,,
745000,4590000,1409,0.0618,0.1485,0.68504,0.09646,0.0082,,,,,,,7.85059,107.92182,282.24367,1255.25,55.45866,2.0758,63276.43519,9622,6
,,,,,,,,,,,,,,,,,,,,,,
745000,4595000,1408,0.05645,0.15302,0.6299,0.1383,0.02233,,,,,,,10.43268,107.48685,285.96852,1280.80952,60.104,2.11687,63817.7,5525,5
,,,,,,,,,,,,,,,,,,,,,,
745000,4600000,1407,0.06641,0.19883,0.5566,0.14303,0.03513,,,,,,,12.3994,108.86713,290.24521,1192.5,37.25395,2.24278,61248.42664,4005,4
,,,,,,,,,,,,,,,,,,,,,,
745000,4605000,1406,0.10822,0.26755,0.47406,0.13141,0.01876,,,,,,,14.14508,108.34676,293.73539,1182.5,44.96557,2.38408,80522.03039,9030,13
,,,,,,,,,,,,,,,,,,,,,,
745000,4610000,1405,0.11857,0.22444,0.51952,0.11558,0.0219,,,,,,,14.62301,108.02381,297.34429,1138.16667,51.84281,2.56722,86707.5248,7022,9
,,,,,,,,,,,,,,,,,,,,,,
745000,4615000,1404,0.043,0.15224,0.59287,0.20235,0.00954,,,,,,,11.49199,106.49535,301.02533,1210.57143,74.46217,1.84861,47967.59705,3524,2
,,,,,,,,,,,,,,,,,,,,,,
745000,4620000,1403,0.01786,0.14631,0.62982,0.20045,0.00556,,,,,,,9.32077,104.28816,304.45376,1256.63889,111.77437,1.65719,42360.90347,1996,4
,,,,,,,,,,,,,,,,,,,,,,
745000,4625000,1402,0.01782,0.09617,0.57748,0.29857,0.00996,,,,,,,10.0299,103.12996,307.82504,1250.88889,126.93152,1.58752,44509.78934,1637,3
,,,,,,,,,,,,,,,,,,,,,,
745000,4630000,1401,0.02904,0.12845,0.56378,0.26163,0.0171,,,,,,,12.96626,102.89683,311.27137,1175.11111,135.46196,1.69348,46108.88355,1745,4
,,,,,,,,,,,,,,,,,,,,,,
745000,4635000,1400,0.01502,0.12868,0.65445,0.18765,0.01419,,,,,,,10.77629,101.1699,314.53476,1172.28571,165.22267,2.04438,37345.27428,1373,7
,,,,,,,,,,,,,,,,,,,,,,
745000,4640000,1399,0.02641,0.22278,0.56648,0.17174,0.01259,,,,,,,13.3865,99.91475,317.77381,1155.30556,182.86663,1.80094,54605.46774,1138,4
,,,,,,,,,,,,,,,,,,,,,,
745000,4645000,1398,0.01115,0.15825,0.63412,0.18657,0.00992,,,,,,,14.59941,98.84358,320.77889,1175.52778,198.80779,1.95745,31061.39913,867,7
,,,,,,,,,,,,,,,,,,,,,,
745000,4650000,1397,0.01851,0.22004,0.58463,0.16882,0.00801,,,,,,,13.02506,97.6004,323.5189,1215.33333,215.67393,2.05933,47717.91387,1232,8
,,,,,,,,,,,,,,,,,,,,,,
745000,4655000,1396,0.02273,0.21193,0.5048,0.22574,0.03481,,,,,,,18.66722,98.7172,326.7416,1117.19444,192.47165,2.13364,54165.4241,1779,11
,,,,,,,,,,,,,,,,,,,,,,
745000,4660000,1395,0.01695,0.15292,0.41581,0.30295,0.11137,,,,,,,29.66668,99.19337,329.75934,1079.42857,181.63563,2.49063,47307.40042,2505,23
,,,,,,,,,,,,,,,,,,,,,,
