"ObjectID","ScientificName","infestedAreaInAcres","grossAreaInAcres","invasivecover","count","AbundanceText","PercentPlotCovered","density","ReporterFULLName","ReporterOrg","Latitude_Decimal","Longitude_Decimal","validInfestedArea","Longitude_sign_change","USDAcode","USDAcodeUNMERGED","countN","countC","countQUANT","coverN","coverC","coverP","cover","dPERC","dPLANTS","dTLMH","Dcount","countFromDensity","Dcover","coverFromDensity","countORD","unreasonably_large_area","coverORD","textORD","areaORD","ord"
1953261,"Alliaria petiolata",NA,NA,"low       ",NA,"Scattered Plants              ","NULL",NA,"Shane Sheldon","Appalachian Trail Conservancy",37.67458,-79.33479,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1953262,"Alliaria petiolata",NA,NA,"low       ",NA,"Scattered Plants              ","NULL",NA,"Shane Sheldon","Appalachian Trail Conservancy",37.07302,-81.31372,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1953281,"Alliaria petiolata",NA,NA,"low       ",NA,"Scattered Plants              ","NULL",NA,"Shane Sheldon","Appalachian Trail Conservancy",37.391266,-80.034145,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1953283,"Alliaria petiolata",NA,NA,"low       ",NA,"Scattered Plants              ","NULL",NA,"Shane Sheldon","Appalachian Trail Conservancy",37.3907,-80.028881,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1953284,"Alliaria petiolata",NA,NA,"low-medium",NA,"Scattered Dense Patches       ","NULL",NA,"Shane Sheldon","Appalachian Trail Conservancy",37.424321,-79.996492,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"low-medium",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,2,NA,1.5
1960527,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Dense Patches       ","NULL",NA,"Zeb Weese","Kentucky Heritage Land Conservation Fund",39.00476,-84.81619,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,2,NA,2.5
1960677,"Alliaria petiolata",1,3,"High      ",NA,"Scattered Plants              ","NULL",NA,"Emily Hutchins","MN DNR",44.04404,-92.85531,1,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,3,3
1969342,"Berberis thunbergii",NA,NA,"High      ",NA,"Dense Monoculture             ","NULL",NA,"Terri Peters","Wabasha Soil and Water Conservation District",44.38282,-92.06489,0,0,"BETH","BETH",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,3,NA,3
1969352,"Berberis thunbergii",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Douglas Cygan","New Hampshire Department of Agriculture, Markets & Food",42.79419,-72.5161,0,0,"BETH","BETH",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1969353,"Berberis thunbergii",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Douglas Cygan","New Hampshire Department of Agriculture, Markets & Food",42.7958,-72.51863,0,0,"BETH","BETH",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1969354,"Berberis thunbergii",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Douglas Cygan","New Hampshire Department of Agriculture, Markets & Food",42.79218,-72.5131,0,0,"BETH","BETH",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1969412,"Alliaria petiolata",0.01,7,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Carole Gernes","Ramsey County Cooperative Weed Management Area, Minnesota",45.02297,-93.0173,1,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,2,2
1969417,"Alliaria petiolata",0.01,10,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Carole Gernes","Ramsey County Cooperative Weed Management Area, Minnesota",45.02667,-93.03585,1,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,2,2
1969419,"Alliaria petiolata",0.001,10,"Moderate  ",NA,"Scattered Dense Patches       ","NULL",NA,"Carole Gernes","Ramsey County Cooperative Weed Management Area, Minnesota",45.02722,-93.0384,1,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,2,1,2
1975375,"Alliaria petiolata",0.00057392,10,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Carole Gernes","Ramsey County Cooperative Weed Management Area, Minnesota",44.9952,-93.06987,1,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,1,1
1975390,"Alliaria petiolata",0.0918272,5,"High      ",NA,"Scattered Dense Patches       ","NULL",NA,"Carole Gernes","Ramsey County Cooperative Weed Management Area, Minnesota",45.00163,-93.04082,1,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,2,2,2
1975643,"Berberis thunbergii",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Jonas Maynard","University of Southern Maine",43.70128,-70.32696,0,0,"BETH","BETH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
1987994,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Dense Patches       ","NULL",NA,"Jeanne LaBore","University of Minnesota, Extension",44.91101,-93.23623,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,2,NA,2.5
1993017,"Alliaria petiolata",0.6303,3.1513,NA,NA,NA,"NULL",NA,"Mark Twain National Forest","Missouri",37.780030055,-92.073690045,1,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,3,3
1993272,"Alliaria petiolata",27.9652,55.9304,"50        ",NA,NA,"NULL",NA,"Mark Twain National Forest","Missouri",36.665753116,-91.19717129,1,0,"ALPE4","ALPE4",NA,NA,NA,50,NA,NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,NA,3,3
1993576,"Alliaria petiolata",0.0724,0.7236,NA,NA,NA,"NULL",NA,"Mark Twain National Forest","Missouri",37.73042292,-91.239968339,1,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,2,2
1994765,"Alliaria petiolata",0.0982,0.0982,"25        ",NA,NA,"NULL",NA,"Mark Twain National Forest","Missouri",36.72829567,-91.20635895,1,0,"ALPE4","ALPE4",NA,NA,NA,25,NA,NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,NA,2,2
1998108,"Alliaria petiolata",NA,NA,NA,"one",NA,"NULL",NA,"chris hight","Whats Invasive",45.712786,-122.638396,0,0,"ALPE4","ALPE4",NA,"one","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
1998109,"Alliaria petiolata",NA,NA,NA,"one",NA,"NULL",NA,"chris hight","Whats Invasive",45.713371,-122.63831,0,0,"ALPE4","ALPE4",NA,"one","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
1998110,"Alliaria petiolata",NA,NA,NA,"one",NA,"NULL",NA,"chris hight","Whats Invasive",45.712132,-122.638251,0,0,"ALPE4","ALPE4",NA,"one","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
1998111,"Alliaria petiolata",NA,NA,NA,"one",NA,"NULL",NA,"chris hight","Whats Invasive",45.71343,-122.638251,0,0,"ALPE4","ALPE4",NA,"one","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
1998112,"Alliaria petiolata",NA,NA,NA,"one",NA,"NULL",NA,"chris hight","Whats Invasive",45.713382,-122.638224,0,0,"ALPE4","ALPE4",NA,"one","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
1999562,"Berberis thunbergii",NA,NA,NA,"one",NA,"NULL",NA,"Dan Poalillo","Whats Invasive",41.023502,-74.229957,0,0,"BETH","BETH",NA,"one","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
1999570,"Alliaria petiolata",NA,NA,NA,"one",NA,"NULL",NA,"Samuel Leininger","Clackamas County Soil and Water Conservation District",45.428792,-122.497384,0,0,"ALPE4","ALPE4",NA,"one","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
1999644,"Berberis thunbergii",NA,NA,NA,"one",NA,"NULL",NA,"nate bush","Umass/USFWS",42.398689,-72.518183,0,0,"BETH","BETH",NA,"one","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
1999669,"Alliaria petiolata",NA,NA,NA,"One",NA,"NULL",NA,"Lena Fletcher","UMass",42.398189,-72.517802,0,0,"ALPE4","ALPE4",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
1999738,"Berberis thunbergii",NA,NA,NA,"One",NA,"NULL",NA,"Lena Fletcher","UMass",42.39863,-72.518658,0,0,"BETH","BETH",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
1999779,"Berberis thunbergii",NA,NA,NA,"One",NA,"NULL",NA,"Lena Fletcher","UMass",42.398569,-72.5183,0,0,"BETH","BETH",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
1999810,"Berberis thunbergii",NA,NA,NA,"One",NA,"NULL",NA,"Lena Fletcher","UMass",42.393778,-72.490933,0,0,"BETH","BETH",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2000909,"Alliaria petiolata",NA,NA,NA,"One",NA,"NULL",NA,"Charlie Hohn","UVM",44.014315,-73.170106,0,0,"ALPE4","ALPE4",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2001077,"Alliaria petiolata",NA,NA,NA,"One",NA,"NULL",NA,"Mark Craig","APIPP, SLELO, NYSDEC (RET)",43.971702,-75.89436,0,0,"ALPE4","ALPE4",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2001078,"Alliaria petiolata",NA,NA,NA,"One",NA,"NULL",NA,"Mark Craig","APIPP, SLELO, NYSDEC (RET)",43.971689,-75.894247,0,0,"ALPE4","ALPE4",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2001079,"Alliaria petiolata",NA,NA,NA,"One",NA,"NULL",NA,"Mark Craig","APIPP, SLELO, NYSDEC (RET)",43.969739,-75.88937,0,0,"ALPE4","ALPE4",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2001084,"Alliaria petiolata",NA,NA,NA,"one",NA,"NULL",NA,"Renee Ricci","Whats Invasive",42.719391,-73.938776,0,0,"ALPE4","ALPE4",NA,"one","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2001089,"Alliaria petiolata",NA,NA,NA,"One",NA,"NULL",NA,"elizabeth dauria","Whats Invasive",42.148238,-74.618721,0,0,"ALPE4","ALPE4",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2002337,"Alliaria petiolata",NA,NA,NA,"One",NA,"NULL",NA,"Charlie Hohn","UVM",43.644345,-72.411304,0,0,"ALPE4","ALPE4",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2002351,"Berberis thunbergii",NA,NA,NA,"One",NA,"NULL",NA,"Charlie Hohn","UVM",43.645358,-72.410042,0,0,"BETH","BETH",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2002369,"Berberis thunbergii",NA,NA,NA,"One",NA,"NULL",NA,"Charlie Hohn","UVM",43.643273,-72.411107,0,0,"BETH","BETH",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2002370,"Berberis thunbergii",NA,NA,NA,"One",NA,"NULL",NA,"Charlie Hohn","UVM",43.645193,-72.411099,0,0,"BETH","BETH",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2002374,"Berberis thunbergii",NA,NA,NA,"One",NA,"NULL",NA,"Charlie Hohn","UVM",43.645356,-72.410697,0,0,"BETH","BETH",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2002376,"Berberis thunbergii",NA,NA,NA,"One",NA,"NULL",NA,"Charlie Hohn","UVM",43.645117,-72.410585,0,0,"BETH","BETH",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2002378,"Berberis thunbergii",NA,NA,NA,"One",NA,"NULL",NA,"Charlie Hohn","UVM",43.645738,-72.410394,0,0,"BETH","BETH",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2002387,"Alliaria petiolata",NA,NA,NA,"One",NA,"NULL",NA,"Charlie Hohn","UVM",43.643846,-72.409656,0,0,"ALPE4","ALPE4",NA,"One","1 plant",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,1
2014167,"Berberis thunbergii",0.04,2,"0.02      ",NA,NA,"NULL",NA,"Victor Maddox","Mississippi State University",42.1049,-74.3506,1,0,"BETH","BETH",NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,2,2
2014168,"Alliaria petiolata",0.04,2,"0.02      ",NA,NA,"NULL",NA,"Victor Maddox","Mississippi State University",42.1049,-74.3506,1,0,"ALPE4","ALPE4",NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,2,2
2014170,"Alliaria petiolata",0.05,1,"5.00000000",NA,NA,"NULL",NA,"Victor Maddox","Mississippi State University",42.1031,-74.4467,1,0,"ALPE4","ALPE4",NA,NA,NA,5,NA,NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2014460,"Berberis thunbergii",0.01,1,"0.01      ",NA,NA,"NULL",NA,"Victor Maddox","Mississippi State University",40.3902,-77.1113,1,0,"BETH","BETH",NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,2,2
2016274,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.143177992,-71.181196687,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016275,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.870239581,-71.804145991,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016276,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.870239581,-71.804145991,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016277,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.862649717,-71.804795926,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016388,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.000747672,-71.673354518,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016389,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.39383206,-70.973658508,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016390,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.196497178,-70.936484446,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016391,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.204717247,-70.917634066,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016392,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.389921254,-71.172179937,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016393,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.259024493,-71.439592773,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016394,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.411589938,-71.460485034,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016395,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.41518982,-71.46842524,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016396,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.268013559,-71.536955444,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016397,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.41076997,-71.458874979,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016398,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.037466964,-71.686665586,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016399,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.033267031,-71.686085439,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016400,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.024697205,-71.684675242,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016401,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.077176252,-71.685496333,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016402,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.86824931,-71.904997943,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016403,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.801400819,-71.828515782,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016404,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.152534398,-71.785040358,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016405,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.040116913,-71.686775638,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016406,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.236322935,-71.757581748,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016407,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.865710289,-71.661883092,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016408,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.029427121,-71.685225364,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016409,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.033226967,-71.698365735,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016410,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.172104013,-71.788650893,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016411,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.826180243,-71.876006954,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016412,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.786001717,-71.674362649,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016413,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.839599952,-71.888117305,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016414,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.823350282,-71.874746889,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016415,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.846989807,-71.889927425,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016416,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",43.868240074,-71.692693731,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016417,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.02055728,-71.683185134,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016418,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.030387099,-71.686045417,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016419,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.047796864,-71.665745299,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016420,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.159114314,-71.771560252,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016421,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.037466964,-71.686665586,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
2016422,"Berberis thunbergii",0.02,0.02,"0.5%      ",NA,NA,"NULL",NA,"White Mountain National Forest, New Hampshire","USFS",44.018387312,-71.683105076,1,0,"BETH","BETH",NA,NA,NA,NA,"0.5%      ",0.5,"trace",NA,NA,NA,NA,0,NA,0,NA,0,1,NA,2,1.5
